loan_id,amount,term,subgrade,installments,purpose,loan_type,loan_state
1064926,5000,36,A1,152.18,other,INDIVIDUAL,Fully Paid
1064908,9000,36,C3,310.45,debt_consolidation,INDIVIDUAL,Fully Paid
1059118,7200,36,A4,225.29,debt_consolidation,INDIVIDUAL,Fully Paid
1064897,3000,60,E2,77.88,other,INDIVIDUAL,Current
1064754,25000,60,E3,654.31,credit_card,INDIVIDUAL,Charged Off
1060082,25000,36,C4,869.95,debt_consolidation,INDIVIDUAL,Fully Paid
1064736,10000,36,C5,351.38,debt_consolidation,INDIVIDUAL,Fully Paid
1064727,8875,36,B5,297.72,debt_consolidation,INDIVIDUAL,Charged Off
1042668,15550,36,B3,514.34,debt_consolidation,INDIVIDUAL,Fully Paid
1064862,17000,60,C4,406.85,debt_consolidation,INDIVIDUAL,Current
1064711,7500,36,B5,251.59,credit_card,INDIVIDUAL,Fully Paid
1032875,8875,36,A5,281.81,debt_consolidation,INDIVIDUAL,Fully Paid
1064830,4500,36,D3,161.05,credit_card,INDIVIDUAL,Fully Paid
1064681,5800,36,B4,193.81,debt_consolidation,INDIVIDUAL,Fully Paid
1064383,10000,36,B3,330.76,debt_consolidation,INDIVIDUAL,Fully Paid
1064675,10000,36,B1,322.25,credit_card,INDIVIDUAL,Fully Paid
1064666,14000,36,B3,463.07,credit_card,INDIVIDUAL,Fully Paid
1064639,25000,60,E2,648.93,credit_card,INDIVIDUAL,Fully Paid
1064636,12000,36,A5,381.04,debt_consolidation,INDIVIDUAL,Charged Off
1064805,24000,36,A4,750.97,debt_consolidation,INDIVIDUAL,Fully Paid
1064635,14000,36,C2,480.33,credit_card,INDIVIDUAL,Fully Paid
1064793,12000,36,A5,381.04,credit_card,INDIVIDUAL,Fully Paid
1056865,15000,60,B5,338.93,debt_consolidation,INDIVIDUAL,Charged Off
1064783,8050,36,B5,270.04,debt_consolidation,INDIVIDUAL,Charged Off
1064623,5600,36,B2,182.42,debt_consolidation,INDIVIDUAL,Fully Paid
1064792,7500,36,B1,241.69,credit_card,INDIVIDUAL,Fully Paid
1062701,7000,36,B3,231.54,credit_card,INDIVIDUAL,Fully Paid
1064781,5400,36,A4,168.97,debt_consolidation,INDIVIDUAL,Fully Paid
1064774,16000,36,B4,534.65,credit_card,INDIVIDUAL,Fully Paid
1053765,35000,60,B4,619.26,home_improvement,INDIVIDUAL,Fully Paid
1064608,6000,60,A4,121.38,debt_consolidation,INDIVIDUAL,Charged Off
1064589,4125,60,B5,93.21,car,INDIVIDUAL,Fully Paid
1064558,9800,36,D1,345.95,credit_card,INDIVIDUAL,Fully Paid
1064585,15700,60,D5,400.82,debt_consolidation,INDIVIDUAL,Fully Paid
1064548,5000,36,A2,153.52,debt_consolidation,INDIVIDUAL,Fully Paid
1064462,9900,36,B3,327.46,debt_consolidation,INDIVIDUAL,Fully Paid
1064582,4000,36,B3,132.31,home_improvement,INDIVIDUAL,Fully Paid
1064579,15000,36,B3,496.14,debt_consolidation,INDIVIDUAL,Fully Paid
1046511,6250,36,C5,219.61,debt_consolidation,INDIVIDUAL,Fully Paid
1029191,6400,36,D1,225.93,debt_consolidation,INDIVIDUAL,Fully Paid
1064527,8850,60,C1,203.6,major_purchase,INDIVIDUAL,Fully Paid
1064567,12000,36,C4,417.58,debt_consolidation,INDIVIDUAL,Fully Paid
1064500,15000,36,A5,476.3,debt_consolidation,INDIVIDUAL,Fully Paid
1063899,6500,36,C2,223.01,credit_card,INDIVIDUAL,Fully Paid
1057598,8000,36,C5,281.1,credit_card,INDIVIDUAL,Fully Paid
1052002,30000,60,F2,539.47,home_improvement,INDIVIDUAL,Fully Paid
1064323,15000,36,C3,517.42,credit_card,INDIVIDUAL,Fully Paid
1064317,10200,36,C2,349.96,debt_consolidation,INDIVIDUAL,Fully Paid
1064471,9000,36,B4,300.74,credit_card,INDIVIDUAL,Fully Paid
1060374,6500,36,D1,229.46,debt_consolidation,INDIVIDUAL,Fully Paid
1064452,23000,60,F2,625.86,debt_consolidation,INDIVIDUAL,Fully Paid
1064453,2000,36,A4,62.59,credit_card,INDIVIDUAL,Fully Paid
1064284,8000,36,C1,271.45,debt_consolidation,INDIVIDUAL,Fully Paid
1063081,8875,36,A3,276.11,debt_consolidation,INDIVIDUAL,Fully Paid
1064251,1500,36,E1,54.72,other,INDIVIDUAL,Charged Off
1064407,8000,36,B4,267.33,debt_consolidation,INDIVIDUAL,Fully Paid
1035800,20000,60,C3,399.55,debt_consolidation,INDIVIDUAL,Charged Off
1063678,6500,36,B3,215.0,credit_card,INDIVIDUAL,Fully Paid
1059751,9600,36,C1,325.74,debt_consolidation,INDIVIDUAL,Fully Paid
1064386,25975,60,B5,372.25,debt_consolidation,INDIVIDUAL,Current
1055800,10000,36,A4,312.91,home_improvement,INDIVIDUAL,Fully Paid
1064221,15000,36,B4,501.23,debt_consolidation,INDIVIDUAL,Fully Paid
1064210,9000,36,A2,276.34,debt_consolidation,INDIVIDUAL,Fully Paid
1064209,10000,36,A4,312.91,credit_card,INDIVIDUAL,Fully Paid
1064366,1000,36,C3,34.5,major_purchase,INDIVIDUAL,Charged Off
1064216,14000,36,A4,438.07,debt_consolidation,INDIVIDUAL,Fully Paid
1064150,8500,36,C2,291.63,debt_consolidation,INDIVIDUAL,Charged Off
1056864,15000,60,E2,389.36,debt_consolidation,INDIVIDUAL,Fully Paid
1064146,4500,36,C5,158.12,other,INDIVIDUAL,Fully Paid
1064183,3000,36,A3,93.34,major_purchase,INDIVIDUAL,Fully Paid
1064185,10000,36,B1,322.25,home_improvement,INDIVIDUAL,Fully Paid
1064126,21250,60,D2,525.5,debt_consolidation,INDIVIDUAL,Fully Paid
1029473,33425,60,C1,475.63,debt_consolidation,INDIVIDUAL,Charged Off
1057239,35000,60,E3,916.03,debt_consolidation,INDIVIDUAL,Current
1064128,7200,36,C4,250.55,debt_consolidation,INDIVIDUAL,Fully Paid
1063949,18000,60,B3,397.77,debt_consolidation,INDIVIDUAL,Charged Off
1064166,23000,36,A4,719.68,debt_consolidation,INDIVIDUAL,Fully Paid
1064133,20000,60,D2,494.59,debt_consolidation,INDIVIDUAL,Charged Off
1064094,6000,60,D4,151.0,debt_consolidation,INDIVIDUAL,Current
1063505,7000,36,A5,222.28,credit_card,INDIVIDUAL,Fully Paid
1063528,21000,36,B5,704.45,debt_consolidation,INDIVIDUAL,Fully Paid
1063912,8250,36,A3,256.67,debt_consolidation,INDIVIDUAL,Fully Paid
1064082,13000,36,B1,418.93,credit_card,INDIVIDUAL,Fully Paid
1063892,18000,36,A2,552.67,debt_consolidation,INDIVIDUAL,Fully Paid
1064061,7200,36,A1,219.14,other,INDIVIDUAL,Fully Paid
1063876,16500,36,A5,523.93,credit_card,INDIVIDUAL,Fully Paid
1042841,8125,36,A4,254.24,debt_consolidation,INDIVIDUAL,Fully Paid
1063864,18800,36,A3,584.89,debt_consolidation,INDIVIDUAL,Fully Paid
1064051,26800,36,E2,982.79,credit_card,INDIVIDUAL,Fully Paid
1063847,19200,36,A4,600.78,debt_consolidation,INDIVIDUAL,Fully Paid
1062833,12875,60,D4,213.28,debt_consolidation,INDIVIDUAL,Fully Paid
1062032,4000,36,B4,133.67,credit_card,INDIVIDUAL,Fully Paid
1063843,4000,36,D1,141.21,debt_consolidation,INDIVIDUAL,Fully Paid
1063828,12000,36,B1,386.7,credit_card,INDIVIDUAL,Fully Paid
1064006,2625,36,B3,86.83,medical,INDIVIDUAL,Fully Paid
1063729,18000,60,C1,414.09,debt_consolidation,INDIVIDUAL,Current
1062625,7000,36,B1,225.58,debt_consolidation,INDIVIDUAL,Fully Paid
1062070,11300,36,B5,379.06,credit_card,INDIVIDUAL,Fully Paid
1063964,4000,36,B1,128.9,debt_consolidation,INDIVIDUAL,Fully Paid
1063804,8000,36,A1,243.49,debt_consolidation,INDIVIDUAL,Fully Paid
1063751,14400,36,D5,522.41,debt_consolidation,INDIVIDUAL,Charged Off
1063982,4375,36,B4,146.2,debt_consolidation,INDIVIDUAL,Fully Paid
1063972,4100,36,A3,127.56,credit_card,INDIVIDUAL,Fully Paid
1063785,6000,36,A5,190.52,other,INDIVIDUAL,Fully Paid
1063788,4200,60,D3,105.0,debt_consolidation,INDIVIDUAL,Charged Off
1063485,4000,36,A2,122.82,home_improvement,INDIVIDUAL,Fully Paid
1063781,3000,36,B2,97.72,other,INDIVIDUAL,Charged Off
1057766,5400,36,B5,181.15,car,INDIVIDUAL,Fully Paid
1063778,15000,36,D1,529.51,small_business,INDIVIDUAL,Charged Off
1062818,20000,60,E1,514.86,debt_consolidation,INDIVIDUAL,Fully Paid
1042037,10400,36,B5,348.87,credit_card,INDIVIDUAL,Fully Paid
1063518,4500,60,D4,113.25,debt_consolidation,INDIVIDUAL,Fully Paid
1063515,11500,36,B4,384.28,credit_card,INDIVIDUAL,Fully Paid
1063524,10000,36,A2,307.04,home_improvement,INDIVIDUAL,Fully Paid
1063519,18225,60,C1,309.42,debt_consolidation,INDIVIDUAL,Fully Paid
1063521,3600,36,A5,114.32,debt_consolidation,INDIVIDUAL,Fully Paid
984879,18500,60,B3,292.81,major_purchase,INDIVIDUAL,Fully Paid
1063509,16800,60,D5,428.9,credit_card,INDIVIDUAL,Fully Paid
1063693,10000,36,D3,357.88,debt_consolidation,INDIVIDUAL,Charged Off
1063700,15000,36,D5,544.17,debt_consolidation,INDIVIDUAL,Fully Paid
1056934,8000,36,B3,264.61,major_purchase,INDIVIDUAL,Fully Paid
1063246,25000,60,D2,443.89,debt_consolidation,INDIVIDUAL,Fully Paid
1057424,16000,36,A4,500.65,debt_consolidation,INDIVIDUAL,Charged Off
1063680,8000,36,B2,260.59,debt_consolidation,INDIVIDUAL,Fully Paid
1063679,7200,36,A3,224.0,debt_consolidation,INDIVIDUAL,Fully Paid
1063034,12000,36,A3,373.33,debt_consolidation,INDIVIDUAL,Fully Paid
1063448,2200,36,C4,76.56,debt_consolidation,INDIVIDUAL,Charged Off
1063431,20000,60,B5,451.9,other,INDIVIDUAL,Current
1060804,28000,60,B4,628.81,debt_consolidation,INDIVIDUAL,Fully Paid
1027771,6000,36,A3,186.67,debt_consolidation,INDIVIDUAL,Fully Paid
1063653,25000,60,E3,654.31,credit_card,INDIVIDUAL,Current
1063421,8000,60,A5,165.68,debt_consolidation,INDIVIDUAL,Charged Off
1062855,14400,36,C4,501.09,debt_consolidation,INDIVIDUAL,Fully Paid
1062490,20000,60,E2,355.62,credit_card,INDIVIDUAL,Fully Paid
1063626,25000,60,C2,467.0,debt_consolidation,INDIVIDUAL,Current
1063407,14050,36,A5,446.14,major_purchase,INDIVIDUAL,Fully Paid
1063609,6000,36,C1,203.59,major_purchase,INDIVIDUAL,Fully Paid
1063602,16100,60,B3,355.79,debt_consolidation,INDIVIDUAL,Current
1063393,35000,60,E5,619.88,debt_consolidation,INDIVIDUAL,Charged Off
1063388,10525,36,A4,329.33,debt_consolidation,INDIVIDUAL,Fully Paid
1063582,7200,36,C5,252.99,debt_consolidation,INDIVIDUAL,Fully Paid
988402,18500,60,B2,340.24,debt_consolidation,INDIVIDUAL,Fully Paid
1063564,12000,36,C1,407.17,debt_consolidation,INDIVIDUAL,Fully Paid
1063121,12000,36,B3,396.92,credit_card,INDIVIDUAL,Fully Paid
1063275,3000,36,B3,99.23,other,INDIVIDUAL,Fully Paid
1057756,9500,36,D1,335.36,debt_consolidation,INDIVIDUAL,Fully Paid
1059960,19775,36,B4,660.79,debt_consolidation,INDIVIDUAL,Fully Paid
1059525,12000,60,C3,283.28,credit_card,INDIVIDUAL,Charged Off
1062577,28000,60,C2,655.44,debt_consolidation,INDIVIDUAL,Fully Paid
1053188,30000,36,B4,1002.46,debt_consolidation,INDIVIDUAL,Fully Paid
1063098,16000,36,B2,521.18,debt_consolidation,INDIVIDUAL,Fully Paid
1063238,14500,36,C3,500.17,credit_card,INDIVIDUAL,Fully Paid
1062043,11700,60,C3,276.2,credit_card,INDIVIDUAL,Fully Paid
1063228,4150,36,B2,135.18,debt_consolidation,INDIVIDUAL,Fully Paid
1039993,15000,60,B3,331.48,debt_consolidation,INDIVIDUAL,Current
1063197,24000,36,D2,852.93,credit_card,INDIVIDUAL,Fully Paid
1063069,21250,36,B4,710.08,other,INDIVIDUAL,Charged Off
1063062,10000,36,C2,343.09,debt_consolidation,INDIVIDUAL,Fully Paid
1063199,25000,60,D5,638.25,debt_consolidation,INDIVIDUAL,Fully Paid
1063187,4000,36,C5,140.55,debt_consolidation,INDIVIDUAL,Fully Paid
1063040,15000,36,B3,496.14,debt_consolidation,INDIVIDUAL,Fully Paid
1063020,20000,60,C1,460.1,credit_card,INDIVIDUAL,Fully Paid
1062929,15000,60,D4,377.49,home_improvement,INDIVIDUAL,Fully Paid
1063003,3600,36,C5,126.5,moving,INDIVIDUAL,Fully Paid
1063001,6000,60,E2,155.75,debt_consolidation,INDIVIDUAL,Fully Paid
1062997,15000,36,C4,521.97,debt_consolidation,INDIVIDUAL,Charged Off
1061315,12000,60,D5,306.36,credit_card,INDIVIDUAL,Fully Paid
1062808,12375,36,A3,385.0,debt_consolidation,INDIVIDUAL,Fully Paid
1062918,4000,36,B5,134.18,home_improvement,INDIVIDUAL,Charged Off
1062983,13000,36,B2,423.46,debt_consolidation,INDIVIDUAL,Fully Paid
1061530,5000,36,A2,153.52,home_improvement,INDIVIDUAL,Fully Paid
1035958,5000,36,C5,175.69,credit_card,INDIVIDUAL,Fully Paid
1062894,26000,36,B3,859.98,credit_card,INDIVIDUAL,Fully Paid
1062895,15000,60,E1,386.15,credit_card,INDIVIDUAL,Fully Paid
1062976,4000,60,E4,105.78,house,INDIVIDUAL,Charged Off
1061972,8000,36,A4,250.33,debt_consolidation,INDIVIDUAL,Fully Paid
1062897,1700,36,A4,53.2,home_improvement,INDIVIDUAL,Charged Off
1062857,16000,36,B1,515.6,debt_consolidation,INDIVIDUAL,Fully Paid
1059828,20000,60,B1,424.06,debt_consolidation,INDIVIDUAL,Fully Paid
1059486,12000,36,C3,413.94,debt_consolidation,INDIVIDUAL,Charged Off
1062887,7000,36,B3,231.54,credit_card,INDIVIDUAL,Fully Paid
1062851,8000,60,E5,213.29,debt_consolidation,INDIVIDUAL,Charged Off
1062756,13000,60,G3,370.38,debt_consolidation,INDIVIDUAL,Current
1062844,13000,36,D1,458.91,debt_consolidation,INDIVIDUAL,Charged Off
1062753,20000,60,F2,544.23,debt_consolidation,INDIVIDUAL,Fully Paid
1062873,18000,36,C1,610.75,debt_consolidation,INDIVIDUAL,Fully Paid
1062860,10000,36,D1,353.01,credit_card,INDIVIDUAL,Fully Paid
1062738,22250,60,C4,532.49,debt_consolidation,INDIVIDUAL,Fully Paid
1062864,24000,60,D4,603.98,debt_consolidation,INDIVIDUAL,Charged Off
1062734,11200,36,B4,374.26,car,INDIVIDUAL,Charged Off
1052370,7000,36,B2,228.02,other,INDIVIDUAL,Fully Paid
1058564,8000,36,A1,243.49,house,INDIVIDUAL,Fully Paid
1062584,22500,60,D2,556.41,credit_card,INDIVIDUAL,Fully Paid
1062253,12000,36,D3,429.45,debt_consolidation,INDIVIDUAL,Fully Paid
1062795,22000,36,C3,758.88,debt_consolidation,INDIVIDUAL,Fully Paid
1062614,6200,36,B2,201.96,credit_card,INDIVIDUAL,Fully Paid
1061378,15900,36,B1,512.38,debt_consolidation,INDIVIDUAL,Fully Paid
1062781,5000,36,A5,158.77,other,INDIVIDUAL,Fully Paid
1023158,16000,36,A2,491.26,other,INDIVIDUAL,Fully Paid
1062654,5000,36,B3,165.38,car,INDIVIDUAL,Fully Paid
1062665,3150,36,C4,109.62,vacation,INDIVIDUAL,Fully Paid
1062555,12000,36,C2,411.71,credit_card,INDIVIDUAL,Charged Off
1062606,28000,36,A4,876.13,home_improvement,INDIVIDUAL,Charged Off
1062643,5000,36,B4,167.08,wedding,INDIVIDUAL,Fully Paid
1062535,3000,36,B1,96.68,renewable_energy,INDIVIDUAL,Fully Paid
1062536,3000,36,A4,93.88,other,INDIVIDUAL,Charged Off
765927,8400,36,A2,257.92,debt_consolidation,INDIVIDUAL,Fully Paid
1031451,7000,36,B2,228.02,debt_consolidation,INDIVIDUAL,Fully Paid
1062612,18550,60,E3,303.6,debt_consolidation,INDIVIDUAL,Current
1062510,2000,36,B1,64.45,other,INDIVIDUAL,Fully Paid
1062508,12000,60,C3,226.63,debt_consolidation,INDIVIDUAL,Current
1036838,8575,36,D4,308.21,debt_consolidation,INDIVIDUAL,Charged Off
1062478,28000,60,B4,418.27,debt_consolidation,INDIVIDUAL,Charged Off
1055974,10000,36,A4,312.91,debt_consolidation,INDIVIDUAL,Fully Paid
1062462,25000,36,E3,921.72,credit_card,INDIVIDUAL,Fully Paid
1062458,8000,36,B3,264.61,credit_card,INDIVIDUAL,Fully Paid
1062454,16000,60,D5,408.48,credit_card,INDIVIDUAL,Charged Off
1060762,25000,36,B3,826.9,debt_consolidation,INDIVIDUAL,Fully Paid
1062564,2000,36,B1,64.45,other,INDIVIDUAL,Fully Paid
1061570,16800,36,C3,579.51,credit_card,INDIVIDUAL,Fully Paid
1062418,8000,36,A5,254.03,credit_card,INDIVIDUAL,Fully Paid
1062413,12000,60,B5,271.14,debt_consolidation,INDIVIDUAL,Fully Paid
1062330,11000,36,A4,344.2,credit_card,INDIVIDUAL,Charged Off
1062414,5000,36,D1,176.51,medical,INDIVIDUAL,Charged Off
1060966,18000,36,D1,635.41,debt_consolidation,INDIVIDUAL,Fully Paid
1062401,10000,36,B5,335.45,debt_consolidation,INDIVIDUAL,Charged Off
1057454,5000,36,B1,161.13,credit_card,INDIVIDUAL,Fully Paid
1062179,10000,36,D1,353.01,credit_card,INDIVIDUAL,Fully Paid
1062293,25000,36,B1,805.63,vacation,INDIVIDUAL,Fully Paid
1062384,2400,36,B5,80.51,medical,INDIVIDUAL,Fully Paid
1031348,3000,36,D1,105.91,other,INDIVIDUAL,Charged Off
1062268,7700,36,D2,273.65,other,INDIVIDUAL,Charged Off
1062161,2400,36,C1,81.44,other,INDIVIDUAL,Fully Paid
1061409,5000,36,B2,162.87,credit_card,INDIVIDUAL,Fully Paid
1061705,14000,36,D4,503.19,debt_consolidation,INDIVIDUAL,Fully Paid
1062146,24500,60,F1,661.3,credit_card,INDIVIDUAL,Charged Off
1058699,2400,36,B2,78.18,major_purchase,INDIVIDUAL,Fully Paid
1062150,1800,36,B4,60.15,other,INDIVIDUAL,Fully Paid
1062257,22200,36,E3,818.49,debt_consolidation,INDIVIDUAL,Charged Off
1061420,21400,60,E3,560.09,credit_card,INDIVIDUAL,Fully Paid
1062250,13000,36,A4,406.78,credit_card,INDIVIDUAL,Charged Off
1020855,8000,36,B5,268.36,car,INDIVIDUAL,Fully Paid
997521,3600,36,B5,120.77,medical,INDIVIDUAL,Charged Off
1058624,12375,60,G2,349.79,other,INDIVIDUAL,Charged Off
1062232,9400,36,B1,302.92,debt_consolidation,INDIVIDUAL,Fully Paid
1062235,9600,36,C2,329.37,home_improvement,INDIVIDUAL,Fully Paid
1060429,17000,36,B2,553.75,debt_consolidation,INDIVIDUAL,Fully Paid
1062102,25000,60,E2,448.41,debt_consolidation,INDIVIDUAL,Current
1060630,30000,60,E2,500.33,credit_card,INDIVIDUAL,Fully Paid
1062192,10800,36,C2,370.54,credit_card,INDIVIDUAL,Fully Paid
1059016,6000,36,A4,187.75,credit_card,INDIVIDUAL,Fully Paid
1056174,35000,36,A5,1111.37,credit_card,INDIVIDUAL,Fully Paid
1062045,10000,36,B2,325.74,debt_consolidation,INDIVIDUAL,Fully Paid
1059395,15000,60,E4,396.66,credit_card,INDIVIDUAL,Fully Paid
1062012,5000,36,B5,167.73,other,INDIVIDUAL,Fully Paid
1061941,3000,60,D3,75.0,debt_consolidation,INDIVIDUAL,Current
1031266,7100,36,C3,244.91,debt_consolidation,INDIVIDUAL,Charged Off
1061975,12000,36,D2,426.47,credit_card,INDIVIDUAL,Fully Paid
1061914,22400,60,G1,628.13,credit_card,INDIVIDUAL,Charged Off
1061750,5825,36,B2,189.74,debt_consolidation,INDIVIDUAL,Fully Paid
1061741,22250,36,B5,746.38,debt_consolidation,INDIVIDUAL,Charged Off
1061747,18000,60,D2,445.13,debt_consolidation,INDIVIDUAL,Current
1040188,6000,36,B4,200.5,credit_card,INDIVIDUAL,Fully Paid
1057749,7650,36,B3,253.04,debt_consolidation,INDIVIDUAL,Charged Off
1061721,21000,60,D5,536.13,credit_card,INDIVIDUAL,Current
1061869,20675,60,C4,494.8,other,INDIVIDUAL,Charged Off
1060650,13200,36,A4,413.04,debt_consolidation,INDIVIDUAL,Fully Paid
1059701,12000,36,A3,373.33,debt_consolidation,INDIVIDUAL,Fully Paid
1061842,20000,60,E2,324.47,debt_consolidation,INDIVIDUAL,Fully Paid
1061837,15000,36,A1,456.54,house,INDIVIDUAL,Fully Paid
1057272,27050,60,E1,696.35,debt_consolidation,INDIVIDUAL,Fully Paid
1061675,22500,60,D3,562.46,debt_consolidation,INDIVIDUAL,Fully Paid
1061661,20500,60,B5,463.2,debt_consolidation,INDIVIDUAL,Charged Off
1061656,12800,36,B4,427.72,credit_card,INDIVIDUAL,Fully Paid
1061776,27575,36,B2,898.21,other,INDIVIDUAL,Fully Paid
1061767,7000,36,B5,234.82,debt_consolidation,INDIVIDUAL,Fully Paid
1052746,7600,60,D2,187.95,other,INDIVIDUAL,Current
1061643,29000,60,B4,651.27,debt_consolidation,INDIVIDUAL,Charged Off
1061785,10000,36,C2,343.09,moving,INDIVIDUAL,Fully Paid
1061623,14125,36,A4,441.98,debt_consolidation,INDIVIDUAL,Fully Paid
1030795,12000,36,A2,368.45,debt_consolidation,INDIVIDUAL,Fully Paid
1061598,9575,36,A2,293.99,credit_card,INDIVIDUAL,Fully Paid
1061772,12000,60,E5,237.29,debt_consolidation,INDIVIDUAL,Fully Paid
1058931,12000,36,C5,421.65,debt_consolidation,INDIVIDUAL,Charged Off
1061355,10000,36,B5,335.45,credit_card,INDIVIDUAL,Fully Paid
1061593,10000,36,C5,351.38,debt_consolidation,INDIVIDUAL,Fully Paid
1061581,25000,60,C2,585.22,debt_consolidation,INDIVIDUAL,Current
1061583,24000,36,B1,773.4,debt_consolidation,INDIVIDUAL,Fully Paid
1059572,14575,36,B2,474.76,credit_card,INDIVIDUAL,Fully Paid
1053004,9000,36,A3,280.0,debt_consolidation,INDIVIDUAL,Fully Paid
1061496,10000,36,C1,339.31,debt_consolidation,INDIVIDUAL,Charged Off
1051434,7125,36,D4,256.09,credit_card,INDIVIDUAL,Fully Paid
1058174,15000,60,B2,323.53,debt_consolidation,INDIVIDUAL,Fully Paid
1061547,13000,36,C1,441.1,debt_consolidation,INDIVIDUAL,Fully Paid
1061317,12000,60,B5,271.14,debt_consolidation,INDIVIDUAL,Current
1061306,18000,60,E5,479.9,credit_card,INDIVIDUAL,Fully Paid
1061515,30000,60,C2,702.26,small_business,INDIVIDUAL,Fully Paid
1058858,21600,36,D3,773.01,home_improvement,INDIVIDUAL,Charged Off
1051045,7600,60,D2,187.95,small_business,INDIVIDUAL,Current
1060415,7000,36,B4,233.91,credit_card,INDIVIDUAL,Fully Paid
1061279,7000,36,A5,222.28,debt_consolidation,INDIVIDUAL,Fully Paid
1058942,3600,36,D3,128.84,other,INDIVIDUAL,Fully Paid
1042958,3500,36,B5,117.41,major_purchase,INDIVIDUAL,Fully Paid
1061251,5000,36,A5,158.77,medical,INDIVIDUAL,Fully Paid
1058015,10000,36,B3,330.76,debt_consolidation,INDIVIDUAL,Fully Paid
1059858,4500,36,C1,152.69,credit_card,INDIVIDUAL,Fully Paid
1061247,12000,36,B3,396.92,debt_consolidation,INDIVIDUAL,Fully Paid
1061250,12000,60,E2,311.49,debt_consolidation,INDIVIDUAL,Fully Paid
1061245,10700,36,B4,357.55,debt_consolidation,INDIVIDUAL,Fully Paid
1060411,6000,36,B2,195.44,credit_card,INDIVIDUAL,Fully Paid
1061416,20000,36,A4,625.81,wedding,INDIVIDUAL,Fully Paid
1040053,10800,60,D2,267.08,debt_consolidation,INDIVIDUAL,Fully Paid
1061227,25000,60,E2,416.62,debt_consolidation,INDIVIDUAL,Fully Paid
1061403,20000,60,C2,468.17,debt_consolidation,INDIVIDUAL,Fully Paid
1061413,3600,36,C1,122.15,vacation,INDIVIDUAL,Fully Paid
1061202,6000,36,A5,190.52,debt_consolidation,INDIVIDUAL,Fully Paid
1061204,10375,36,C2,355.96,credit_card,INDIVIDUAL,Fully Paid
1061380,25000,36,A5,793.84,debt_consolidation,INDIVIDUAL,Fully Paid
1061193,10000,36,D1,353.01,debt_consolidation,INDIVIDUAL,Fully Paid
1051953,10000,60,B4,194.26,small_business,INDIVIDUAL,Current
1061194,5600,36,A1,170.44,car,INDIVIDUAL,Fully Paid
1060945,6000,36,B4,200.5,car,INDIVIDUAL,Fully Paid
1057719,8000,36,A4,250.33,debt_consolidation,INDIVIDUAL,Fully Paid
1059906,35000,60,B4,489.57,debt_consolidation,INDIVIDUAL,Current
1061383,10000,36,B3,330.76,debt_consolidation,INDIVIDUAL,Fully Paid
1050511,11000,36,A3,342.22,debt_consolidation,INDIVIDUAL,Fully Paid
1061175,5000,36,B1,161.13,debt_consolidation,INDIVIDUAL,Fully Paid
1061122,6500,36,B2,211.73,debt_consolidation,INDIVIDUAL,Fully Paid
1061095,20000,60,E5,533.23,credit_card,INDIVIDUAL,Fully Paid
1061164,12000,36,B5,402.54,debt_consolidation,INDIVIDUAL,Fully Paid
1060436,8250,60,E4,218.17,wedding,INDIVIDUAL,Charged Off
1061133,21000,36,A4,657.1,debt_consolidation,INDIVIDUAL,Fully Paid
1060855,8400,36,D2,298.53,credit_card,INDIVIDUAL,Fully Paid
1058477,7000,36,B5,234.82,debt_consolidation,INDIVIDUAL,Fully Paid
1060995,12000,36,B4,400.99,car,INDIVIDUAL,Charged Off
1061135,7200,36,B3,238.15,credit_card,INDIVIDUAL,Charged Off
1059939,12000,36,B2,390.88,debt_consolidation,INDIVIDUAL,Fully Paid
1060951,12800,60,C2,299.63,credit_card,INDIVIDUAL,Fully Paid
1046507,3050,36,B1,98.29,car,INDIVIDUAL,Fully Paid
1060880,9000,36,C3,310.45,debt_consolidation,INDIVIDUAL,Fully Paid
1060934,10000,36,B3,330.76,debt_consolidation,INDIVIDUAL,Charged Off
1061128,10000,36,B1,322.25,debt_consolidation,INDIVIDUAL,Fully Paid
1061130,10000,36,C2,343.09,credit_card,INDIVIDUAL,Charged Off
1061126,8500,36,D1,300.06,debt_consolidation,INDIVIDUAL,Fully Paid
1056057,35000,60,B3,470.14,debt_consolidation,INDIVIDUAL,Current
1060895,7200,60,C1,165.64,debt_consolidation,INDIVIDUAL,Fully Paid
1061106,21000,60,C2,491.58,credit_card,INDIVIDUAL,Fully Paid
